TVE15CE014,CIVIL ENGINEERING,CE333,B
TVE15CE015,CIVIL ENGINEERING,CE301,F
TVE15CE015,CIVIL ENGINEERING,CE303,B+
TVE15CE015,CIVIL ENGINEERING,CE305,C
TVE15CE015,CIVIL ENGINEERING,CE307,B
TVE15CE015,CIVIL ENGINEERING,CE309,C
TVE15CE015,CIVIL ENGINEERING,CE361,B
TVE15CE015,CIVIL ENGINEERING,CE341,B
TVE15CE015,CIVIL ENGINEERING,CE331,B+
TVE15CE015,CIVIL ENGINEERING,CE333,B+
TVE15CE016,CIVIL ENGINEERING,CE301,C
TVE15CE016,CIVIL ENGINEERING,CE303,B+
TVE15CE016,CIVIL ENGINEERING,CE305,B
TVE15CE016,CIVIL ENGINEERING,CE307,B+
TVE15CE016,CIVIL ENGINEERING,CE309,B+
TVE15CE016,CIVIL ENGINEERING,CE361,B+
TVE15CE016,CIVIL ENGINEERING,CE341,A
TVE15CE016,CIVIL ENGINEERING,CE331,A+
TVE15CE016,CIVIL ENGINEERING,CE333,A+
TVE15CE017,CIVIL ENGINEERING,CE301,B
TVE15CE017,CIVIL ENGINEERING,CE303,A+
TVE15CE017,CIVIL ENGINEERING,CE305,A
TVE15CE017,CIVIL ENGINEERING,CE307,B+
TVE15CE017,CIVIL ENGINEERING,CE309,B+
TVE15CE017,CIVIL ENGINEERING,CE361,B
TVE15CE017,CIVIL ENGINEERING,CE341,A
TVE15CE017,CIVIL ENGINEERING,CE331,A
TVE15CE017,CIVIL ENGINEERING,CE333,A
TVE15CE018,CIVIL ENGINEERING,CE301,F
TVE15CE018,CIVIL ENGINEERING,CE303,B
TVE15CE018,CIVIL ENGINEERING,CE305,B
TVE15CE018,CIVIL ENGINEERING,CE307,C
TVE15CE018,CIVIL ENGINEERING,CE309,C
TVE15CE018,CIVIL ENGINEERING,CE361,B
TVE15CE018,CIVIL ENGINEERING,CE341,B+
TVE15CE018,CIVIL ENGINEERING,CE331,A
TVE15CE018,CIVIL ENGINEERING,CE333,B+
TVE15CE019,CIVIL ENGINEERING,CE301,C
TVE15CE019,CIVIL ENGINEERING,CE303,B+
TVE15CE019,CIVIL ENGINEERING,CE305,C
TVE15CE019,CIVIL ENGINEERING,CE307,C
TVE15CE019,CIVIL ENGINEERING,CE309,C
TVE15CE019,CIVIL ENGINEERING,CE361,C
TVE15CE019,CIVIL ENGINEERING,CE341,A
TVE15CE019,CIVIL ENGINEERING,CE331,A
TVE15CE019,CIVIL ENGINEERING,CE333,B+
TVE15CE020,CIVIL ENGINEERING,CE301,C
TVE15CE020,CIVIL ENGINEERING,CE303,C
TVE15CE020,CIVIL ENGINEERING,CE305,C
TVE15CE020,CIVIL ENGINEERING,CE307,B
TVE15CE020,CIVIL ENGINEERING,CE309,C
TVE15CE020,CIVIL ENGINEERING,CE369,B
TVE15CE020,CIVIL ENGINEERING,CE341,A
TVE15CE020,CIVIL ENGINEERING,CE331,B+
TVE15CE020,CIVIL ENGINEERING,CE333,B
TVE15CE021,CIVIL ENGINEERING,CE301,B+
TVE15CE021,CIVIL ENGINEERING,CE303,B+
TVE15CE021,CIVIL ENGINEERING,CE305,B
TVE15CE021,CIVIL ENGINEERING,CE307,B+
TVE15CE021,CIVIL ENGINEERING,CE309,A
TVE15CE021,CIVIL ENGINEERING,CE361,B
TVE15CE021,CIVIL ENGINEERING,CE341,A+
TVE15CE021,CIVIL ENGINEERING,CE331,A+
TVE15CE021,CIVIL ENGINEERING,CE333,B
TVE15CE022,CIVIL ENGINEERING,CE301,C
TVE15CE022,CIVIL ENGINEERING,CE303,B
TVE15CE022,CIVIL ENGINEERING,CE305,B
TVE15CE022,CIVIL ENGINEERING,CE307,B
TVE15CE022,CIVIL ENGINEERING,CE309,B+
TVE15CE022,CIVIL ENGINEERING,CE361,B
TVE15CE022,CIVIL ENGINEERING,CE341,B+
TVE15CE022,CIVIL ENGINEERING,CE331,A+
TVE15CE022,CIVIL ENGINEERING,CE333,B
TVE15CE024,CIVIL ENGINEERING,CE301,C
TVE15CE024,CIVIL ENGINEERING,CE303,C
TVE15CE024,CIVIL ENGINEERING,CE305,B
TVE15CE024,CIVIL ENGINEERING,CE307,P
TVE15CE024,CIVIL ENGINEERING,CE309,B
TVE15CE024,CIVIL ENGINEERING,CE373,B
TVE15CE024,CIVIL ENGINEERING,CE341,A
TVE15CE024,CIVIL ENGINEERING,CE331,A+
TVE15CE024,CIVIL ENGINEERING,CE333,A+
TVE15CE025,CIVIL ENGINEERING,CE301,B+
TVE15CE025,CIVIL ENGINEERING,CE303,O
TVE15CE025,CIVIL ENGINEERING,CE305,A+
TVE15CE025,CIVIL ENGINEERING,CE307,A
TVE15CE025,CIVIL ENGINEERING,CE309,O
TVE15CE025,CIVIL ENGINEERING,CE373,O
TVE15CE025,CIVIL ENGINEERING,CE341,A+
TVE15CE025,CIVIL ENGINEERING,CE331,O
TVE15CE025,CIVIL ENGINEERING,CE333,A+
TVE15CE026,CIVIL ENGINEERING,CE301,B
TVE15CE026,CIVIL ENGINEERING,CE303,O
TVE15CE026,CIVIL ENGINEERING,CE305,A
TVE15CE026,CIVIL ENGINEERING,CE307,B+
TVE15CE026,CIVIL ENGINEERING,CE309,B+
TVE15CE026,CIVIL ENGINEERING,CE373,A+
TVE15CE026,CIVIL ENGINEERING,CE341,A
TVE15CE026,CIVIL ENGINEERING,CE331,O
TVE15CE026,CIVIL ENGINEERING,CE333,A
TVE15CE027,CIVIL ENGINEERING,CE301,A
TVE15CE027,CIVIL ENGINEERING,CE303,A
TVE15CE027,CIVIL ENGINEERING,CE305,B+
TVE15CE027,CIVIL ENGINEERING,CE307,B+
TVE15CE027,CIVIL ENGINEERING,CE309,B+
TVE15CE027,CIVIL ENGINEERING,CE365,B+
TVE15CE027,CIVIL ENGINEERING,CE341,A
TVE15CE027,CIVIL ENGINEERING,CE331,A+
TVE15CE027,CIVIL ENGINEERING,CE333,A
TVE15CE028,CIVIL ENGINEERING,CE301,B
TVE15CE028,CIVIL ENGINEERING,CE303,F
TVE15CE028,CIVIL ENGINEERING,CE305,B
TVE15CE028,CIVIL ENGINEERING,CE307,B+
TVE15CE028,CIVIL ENGINEERING,CE309,B
TVE15CE028,CIVIL ENGINEERING,CE361,B+
TVE15CE028,CIVIL ENGINEERING,CE341,A
TVE15CE028,CIVIL ENGINEERING,CE331,A+
TVE15CE028,CIVIL ENGINEERING,CE333,B+
TVE15CE029,CIVIL ENGINEERING,CE301,B+
TVE15CE029,CIVIL ENGINEERING,CE303,B
TVE15CE029,CIVIL ENGINEERING,CE305,C
TVE15CE029,CIVIL ENGINEERING,CE307,B
TVE15CE029,CIVIL ENGINEERING,CE309,A
TVE15CE029,CIVIL ENGINEERING,CE365,B
TVE15CE029,CIVIL ENGINEERING,CE341,A
TVE15CE029,CIVIL ENGINEERING,CE331,O
TVE15CE029,CIVIL ENGINEERING,CE333,A
TVE15CE030,CIVIL ENGINEERING,CE301,C
TVE15CE030,CIVIL ENGINEERING,CE303,B
TVE15CE030,CIVIL ENGINEERING,CE305,F
TVE15CE030,CIVIL ENGINEERING,CE307,P
TVE15CE030,CIVIL ENGINEERING,CE309,C
TVE15CE030,CIVIL ENGINEERING,CE365,F
TVE15CE030,CIVIL ENGINEERING,CE341,O
TVE15CE030,CIVIL ENGINEERING,CE331,A
TVE15CE030,CIVIL ENGINEERING,CE333,B+
TVE15CE031,CIVIL ENGINEERING,CE301,B+
TVE15CE031,CIVIL ENGINEERING,CE303,B
TVE15CE031,CIVIL ENGINEERING,CE305,B
TVE15CE031,CIVIL ENGINEERING,CE307,B+
TVE15CE031,CIVIL ENGINEERING,CE309,B+
TVE15CE031,CIVIL ENGINEERING,CE365,A
TVE15CE031,CIVIL ENGINEERING,CE341,B+
TVE15CE031,CIVIL ENGINEERING,CE331,A+
TVE15CE031,CIVIL ENGINEERING,CE333,B+
TVE15CE032,CIVIL ENGINEERING,CE301,B+
TVE15CE032,CIVIL ENGINEERING,CE303,O
TVE15CE032,CIVIL ENGINEERING,CE305,B+
TVE15CE032,CIVIL ENGINEERING,CE307,B
TVE15CE032,CIVIL ENGINEERING,CE309,A+
TVE15CE032,CIVIL ENGINEERING,CE373,O
TVE15CE032,CIVIL ENGINEERING,CE341,A+
TVE15CE032,CIVIL ENGINEERING,CE331,A+
TVE15CE032,CIVIL ENGINEERING,CE333,A
TVE15CE033,CIVIL ENGINEERING,CE301,B+
TVE15CE033,CIVIL ENGINEERING,CE303,A+
TVE15CE033,CIVIL ENGINEERING,CE305,A
TVE15CE033,CIVIL ENGINEERING,CE307,B
TVE15CE033,CIVIL ENGINEERING,CE309,B+
TVE15CE033,CIVIL ENGINEERING,CE365,B+
TVE15CE033,CIVIL ENGINEERING,CE341,O
TVE15CE033,CIVIL ENGINEERING,CE331,O
TVE15CE033,CIVIL ENGINEERING,CE333,A
TVE15CE034,CIVIL ENGINEERING,CE301,B+
TVE15CE034,CIVIL ENGINEERING,CE303,A+
TVE15CE034,CIVIL ENGINEERING,CE305,B+
TVE15CE034,CIVIL ENGINEERING,CE307,B+
TVE15CE034,CIVIL ENGINEERING,CE309,B+
TVE15CE034,CIVIL ENGINEERING,CE365,B+
TVE15CE034,CIVIL ENGINEERING,CE341,A+
TVE15CE034,CIVIL ENGINEERING,CE331,O
TVE15CE034,CIVIL ENGINEERING,CE333,A
TVE15CE035,CIVIL ENGINEERING,CE301,A+
TVE15CE035,CIVIL ENGINEERING,CE303,O
TVE15CE035,CIVIL ENGINEERING,CE305,A+
TVE15CE035,CIVIL ENGINEERING,CE307,A
TVE15CE035,CIVIL ENGINEERING,CE309,A
TVE15CE035,CIVIL ENGINEERING,CE373,O
TVE15CE035,CIVIL ENGINEERING,CE341,A
TVE15CE035,CIVIL ENGINEERING,CE331,O
TVE15CE035,CIVIL ENGINEERING,CE333,A+
TVE15CE036,CIVIL ENGINEERING,CE301,C
TVE15CE036,CIVIL ENGINEERING,CE303,B
TVE15CE036,CIVIL ENGINEERING,CE305,C
TVE15CE036,CIVIL ENGINEERING,CE307,C
TVE15CE036,CIVIL ENGINEERING,CE309,B+
TVE15CE036,CIVIL ENGINEERING,CE373,A
TVE15CE036,CIVIL ENGINEERING,CE341,B
TVE15CE036,CIVIL ENGINEERING,CE331,A+
TVE15CE036,CIVIL ENGINEERING,CE333,A+
TVE15CE037,CIVIL ENGINEERING,CE301,B
TVE15CE037,CIVIL ENGINEERING,CE303,F
TVE15CE037,CIVIL ENGINEERING,CE305,C
TVE15CE037,CIVIL ENGINEERING,CE307,C
TVE15CE037,CIVIL ENGINEERING,CE309,B+
TVE15CE037,CIVIL ENGINEERING,CE365,B+
TVE15CE037,CIVIL ENGINEERING,CE341,B+
TVE15CE037,CIVIL ENGINEERING,CE331,A
TVE15CE037,CIVIL ENGINEERING,CE333,B+
TVE15CE038,CIVIL ENGINEERING,CE301,B+
TVE15CE038,CIVIL ENGINEERING,CE303,A+
TVE15CE038,CIVIL ENGINEERING,CE305,B+
TVE15CE038,CIVIL ENGINEERING,CE307,B+
TVE15CE038,CIVIL ENGINEERING,CE309,A+
TVE15CE038,CIVIL ENGINEERING,CE365,B+
TVE15CE038,CIVIL ENGINEERING,CE341,A
TVE15CE038,CIVIL ENGINEERING,CE331,O
TVE15CE038,CIVIL ENGINEERING,CE333,A+
TVE15CE039,CIVIL ENGINEERING,CE301,C
TVE15CE039,CIVIL ENGINEERING,CE303,A+
TVE15CE039,CIVIL ENGINEERING,CE305,B+
TVE15CE039,CIVIL ENGINEERING,CE307,B+
TVE15CE039,CIVIL ENGINEERING,CE309,B+
TVE15CE039,CIVIL ENGINEERING,CE365,A
TVE15CE039,CIVIL ENGINEERING,CE341,A
TVE15CE039,CIVIL ENGINEERING,CE331,O
TVE15CE039,CIVIL ENGINEERING,CE333,O
TVE15CE040,CIVIL ENGINEERING,CE301,B+
TVE15CE040,CIVIL ENGINEERING,CE303,B+
TVE15CE040,CIVIL ENGINEERING,CE305,B
TVE15CE040,CIVIL ENGINEERING,CE307,B+
TVE15CE040,CIVIL ENGINEERING,CE309,A
TVE15CE040,CIVIL ENGINEERING,CE361,B+
TVE15CE040,CIVIL ENGINEERING,CE341,A
TVE15CE040,CIVIL ENGINEERING,CE331,O
TVE15CE040,CIVIL ENGINEERING,CE333,A+
TVE15CE041,CIVIL ENGINEERING,CE301,B+
TVE15CE041,CIVIL ENGINEERING,CE303,O
TVE15CE041,CIVIL ENGINEERING,CE305,B+
TVE15CE041,CIVIL ENGINEERING,CE307,B
TVE15CE041,CIVIL ENGINEERING,CE309,A
TVE15CE041,CIVIL ENGINEERING,CE365,A
TVE15CE041,CIVIL ENGINEERING,CE341,A+
TVE15CE041,CIVIL ENGINEERING,CE331,O
TVE15CE041,CIVIL ENGINEERING,CE333,B+
TVE15CE042,CIVIL ENGINEERING,CE301,B
TVE15CE042,CIVIL ENGINEERING,CE303,B+
